"school","school_id","distance","hospital","school_latitude","school_longitude","hospital_latitude","hospital_id","hospital_longitude","city_school","city_hospital","id"
"Cobham Intermediate School","ab17b5a6a962e444c8239c489ff41949a37a8c03",0.29464,"Laura Fergusson Trust Inc",-43.511367,172.585172,-43.5102501,"b57292515a0d98bddde836ee42ab55e2b93a5421",172.5818672,"Christchurch","Christchurch",126
"Cobham Intermediate School","ab17b5a6a962e444c8239c489ff41949a37a8c03",2.18474,"christchurch hospital",-43.511367,172.585172,-43.5304269,"8f699ddd17dea3ade0ee5bd94786a84b1ed415d8",172.5918192,"Christchurch","Christchurch",127
"Cobham Intermediate School","ab17b5a6a962e444c8239c489ff41949a37a8c03",2.29653,"Upper Riccarton Medical Centre",-43.511367,172.585172,-43.5313348,"ef4668601bc5733ada7da2514b4e818f890c7931",172.5778293,"Christchurch","Christchurch",128
"Fendalton Open Air School","5f1dd3b19c09414e2cc40e117fcaef897c91d0f1",1.0335,"Laura Fergusson Trust Inc",-43.5165538,172.5912664,-43.5102501,"b57292515a0d98bddde836ee42ab55e2b93a5421",172.5818672,"Christchurch","Christchurch",129
"Fendalton Open Air School","5f1dd3b19c09414e2cc40e117fcaef897c91d0f1",1.54199,"christchurch hospital",-43.5165538,172.5912664,-43.5304269,"8f699ddd17dea3ade0ee5bd94786a84b1ed415d8",172.5918192,"Christchurch","Christchurch",130
"Fendalton Open Air School","5f1dd3b19c09414e2cc40e117fcaef897c91d0f1",1.78142,"High Street City Health",-43.5165538,172.5912664,-43.5289709,"bb43aa5f087da351bec8b00a371528df92b0df33",172.6052069,"Christchurch","Christchurch",131
"Middleton Grange School","854ac971898bece075ef54eaefd89a962310af59",0.56485,"Upper Riccarton Medical Centre",-43.5362274,172.5759298,-43.5313348,"ef4668601bc5733ada7da2514b4e818f890c7931",172.5778293,"Christchurch","Christchurch",132
"Middleton Grange School","854ac971898bece075ef54eaefd89a962310af59",1.43699,"christchurch hospital",-43.5362274,172.5759298,-43.5304269,"8f699ddd17dea3ade0ee5bd94786a84b1ed415d8",172.5918192,"Christchurch","Christchurch",133
"Middleton Grange School","854ac971898bece075ef54eaefd89a962310af59",1.62585,"Te Whare Mauri Ora",-43.5362274,172.5759298,-43.5469958,"d027a366b5ff461423b35828d9f15e593dddb172",172.5895514,"Christchurch","Christchurch",134
"Riccarton High School","baa257ab8fbb893aedd28491cb6069087ac26f46",1.15573,"Upper Riccarton Medical Centre",-43.5358987,172.564981,-43.5313348,"ef4668601bc5733ada7da2514b4e818f890c7931",172.5778293,"Christchurch","Christchurch",135
"Riccarton High School","baa257ab8fbb893aedd28491cb6069087ac26f46",2.25297,"christchurch hospital",-43.5358987,172.564981,-43.5304269,"8f699ddd17dea3ade0ee5bd94786a84b1ed415d8",172.5918192,"Christchurch","Christchurch",136
"Riccarton High School","baa257ab8fbb893aedd28491cb6069087ac26f46",2.33742,"Te Whare Mauri Ora",-43.5358987,172.564981,-43.5469958,"d027a366b5ff461423b35828d9f15e593dddb172",172.5895514,"Christchurch","Christchurch",137
"Saint Thomas of Canterbury College","6718c589d201f87f63f9c7b82fd835da8d2859ec",1.72251,"Upper Riccarton Medical Centre",-43.5344624,172.5569578,-43.5313348,"ef4668601bc5733ada7da2514b4e818f890c7931",172.5778293,"Christchurch","Christchurch",138
"Saint Thomas of Canterbury College","6718c589d201f87f63f9c7b82fd835da8d2859ec",2.74579,"My Doctoes",-43.5344624,172.5569578,-43.548715,"ddb3a79927d00fa83ba488def2a656009d235f3e",172.529203,"Christchurch","Christchurch",139
"Saint Thomas of Canterbury College","6718c589d201f87f63f9c7b82fd835da8d2859ec",2.85341,"christchurch hospital",-43.5344624,172.5569578,-43.5304269,"8f699ddd17dea3ade0ee5bd94786a84b1ed415d8",172.5918192,"Christchurch","Christchurch",140
"Christchurch Boys' High School","2533b905f30ea902150369e2065de8ab744ca343",0.64184,"High Street City Health",-43.5244878,172.6001995,-43.5289709,"bb43aa5f087da351bec8b00a371528df92b0df33",172.6052069,"Christchurch","Christchurch",141
"Christchurch Boys' High School","2533b905f30ea902150369e2065de8ab744ca343",0.94522,"Riccarton Medical Practice",-43.5244878,172.6001995,-43.5329404,"621dd343f448cbe1ae329f5e89b8397dd32e6f94",172.5988718,"Christchurch","Christchurch",142
"Christchurch Boys' High School","2533b905f30ea902150369e2065de8ab744ca343",0.94571,"christchurch hospital",-43.5244878,172.6001995,-43.5304269,"8f699ddd17dea3ade0ee5bd94786a84b1ed415d8",172.5918192,"Christchurch","Christchurch",143
"Russley School","6e86f30c13957abe1235f59fb80097f39f9bdbb8",3.17018,"Laura Fergusson Trust Inc",-43.5171182,172.5438133,-43.5102501,"b57292515a0d98bddde836ee42ab55e2b93a5421",172.5818672,"Christchurch","Christchurch",144
"Russley School","6e86f30c13957abe1235f59fb80097f39f9bdbb8",3.17133,"Upper Riccarton Medical Centre",-43.5171182,172.5438133,-43.5313348,"ef4668601bc5733ada7da2514b4e818f890c7931",172.5778293,"Christchurch","Christchurch",145
"Russley School","6e86f30c13957abe1235f59fb80097f39f9bdbb8",3.70383,"My Doctoes",-43.5171182,172.5438133,-43.548715,"ddb3a79927d00fa83ba488def2a656009d235f3e",172.529203,"Christchurch","Christchurch",146
"St Patrick's Catholic Primary School","0af5a910430282739ec53c905398434892fb78ea",1.18598,"St George’s Hospital",-43.5118539,172.6044237,-43.510477,"1967f7508eedd51be206eac401890988cead67f5",172.6189679,"Christchurch","Christchurch",147
"St Patrick's Catholic Primary School","0af5a910430282739ec53c905398434892fb78ea",1.45164,"Hospice",-43.5118539,172.6044237,-43.5112087,"b2c2fe158a54756a5c576e058cdd7e5a11ba60ac",172.622354,"Christchurch","Christchurch",148
"St Patrick's Catholic Primary School","0af5a910430282739ec53c905398434892fb78ea",1.47175,"Nurse Maude Hospital",-43.5118539,172.6044237,-43.5110375,"98f02f1620bba541b2bb79a055d2708bff3aa5a8",172.62259,"Christchurch","Christchurch",149
"Christchurch Girls' High School","11bede0995463404450d20b4679369cbc41d95ea",0.62122,"High Street City Health",-43.524819,172.6103539,-43.5289709,"bb43aa5f087da351bec8b00a371528df92b0df33",172.6052069,"Christchurch","Christchurch",150
"Christchurch Girls' High School","11bede0995463404450d20b4679369cbc41d95ea",1.29449,"Riccarton Medical Practice",-43.524819,172.6103539,-43.5329404,"621dd343f448cbe1ae329f5e89b8397dd32e6f94",172.5988718,"Christchurch","Christchurch",151
"Christchurch Girls' High School","11bede0995463404450d20b4679369cbc41d95ea",1.45733,"Christchurch Hospital ASB Unit",-43.524819,172.6103539,-43.5340263,"0ca8b8eb9c8c27d16c51988ee1431e8943d9c551",172.623194,"Christchurch","Christchurch",152
"Kirkwood Intermediate School","98b9ac21e333b6a2e6dbd256c24ae4440e40dbdb",0.58655,"Upper Riccarton Medical Centre",-43.5292718,172.5845084,-43.5313348,"ef4668601bc5733ada7da2514b4e818f890c7931",172.5778293,"Christchurch","Christchurch",153
"Kirkwood Intermediate School","98b9ac21e333b6a2e6dbd256c24ae4440e40dbdb",0.60476,"christchurch hospital",-43.5292718,172.5845084,-43.5304269,"8f699ddd17dea3ade0ee5bd94786a84b1ed415d8",172.5918192,"Christchurch","Christchurch",154
"Kirkwood Intermediate School","98b9ac21e333b6a2e6dbd256c24ae4440e40dbdb",1.23053,"Riccarton Medical Practice",-43.5292718,172.5845084,-43.5329404,"621dd343f448cbe1ae329f5e89b8397dd32e6f94",172.5988718,"Christchurch","Christchurch",155
"St Margaret's College","75185357b30aecdd436642da1220e214211724e8",0.89759,"Hospice",-43.519281,172.621904,-43.5112087,"b2c2fe158a54756a5c576e058cdd7e5a11ba60ac",172.622354,"Christchurch","Christchurch",156
"St Margaret's College","75185357b30aecdd436642da1220e214211724e8",0.91755,"Nurse Maude Hospital",-43.519281,172.621904,-43.5110375,"98f02f1620bba541b2bb79a055d2708bff3aa5a8",172.62259,"Christchurch","Christchurch",157
"St Margaret's College","75185357b30aecdd436642da1220e214211724e8",1.00655,"St George’s Hospital",-43.519281,172.621904,-43.510477,"1967f7508eedd51be206eac401890988cead67f5",172.6189679,"Christchurch","Christchurch",158
"St Andrew's College","1b7aef1d728d9e993c0ac8dde62984a25754d207",0.47742,"St George’s Hospital",-43.5073736,172.6148842,-43.510477,"1967f7508eedd51be206eac401890988cead67f5",172.6189679,"Christchurch","Christchurch",159
"St Andrew's College","1b7aef1d728d9e993c0ac8dde62984a25754d207",0.7392,"Hospice",-43.5073736,172.6148842,-43.5112087,"b2c2fe158a54756a5c576e058cdd7e5a11ba60ac",172.622354,"Christchurch","Christchurch",160
"St Andrew's College","1b7aef1d728d9e993c0ac8dde62984a25754d207",0.7443,"Nurse Maude Hospital",-43.5073736,172.6148842,-43.5110375,"98f02f1620bba541b2bb79a055d2708bff3aa5a8",172.62259,"Christchurch","Christchurch",161
"Hillmorton High School","4b1b1676d45d4eebf68c7701335dbf468ce747bd",1.0357,"CDHB Hillmorton M & E Building 7",-43.557341,172.593294,-43.5482512,"7c2bc3d866fadc666b3dcfc1bae8a438cbc14c56",172.5904513,"Christchurch","Christchurch",162
"Hillmorton High School","4b1b1676d45d4eebf68c7701335dbf468ce747bd",1.18851,"Te Whare Mauri Ora",-43.557341,172.593294,-43.5469958,"d027a366b5ff461423b35828d9f15e593dddb172",172.5895514,"Christchurch","Christchurch",163
"Hillmorton High School","4b1b1676d45d4eebf68c7701335dbf468ce747bd",2.74821,"Riccarton Medical Practice",-43.557341,172.593294,-43.5329404,"621dd343f448cbe1ae329f5e89b8397dd32e6f94",172.5988718,"Christchurch","Christchurch",164
"Rangi Ruru Girls' School","5128bfbdc1d5809fdeacfedccf229d667a05f3e3",1.02538,"Hospice",-43.519758,172.617577,-43.5112087,"b2c2fe158a54756a5c576e058cdd7e5a11ba60ac",172.622354,"Christchurch","Christchurch",165
"Rangi Ruru Girls' School","5128bfbdc1d5809fdeacfedccf229d667a05f3e3",1.03726,"St George’s Hospital",-43.519758,172.617577,-43.510477,"1967f7508eedd51be206eac401890988cead67f5",172.6189679,"Christchurch","Christchurch",166
"Rangi Ruru Girls' School","5128bfbdc1d5809fdeacfedccf229d667a05f3e3",1.05024,"Nurse Maude Hospital",-43.519758,172.617577,-43.5110375,"98f02f1620bba541b2bb79a055d2708bff3aa5a8",172.62259,"Christchurch","Christchurch",167
"Papanui High School","ff0ad2d4e0b7920e8d7921239fe8727aa41c9cb6",2.3092,"St George’s Hospital",-43.4915582,172.6071449,-43.510477,"1967f7508eedd51be206eac401890988cead67f5",172.6189679,"Christchurch","Christchurch",168
"Papanui High School","ff0ad2d4e0b7920e8d7921239fe8727aa41c9cb6",2.42088,"Silverdale Hospital",-43.4915582,172.6071449,-43.5088203,"142efa9e94cc4cf09fdf2ff0c43ebadfffe04670",172.6254112,"Christchurch","Christchurch",169
"Papanui High School","ff0ad2d4e0b7920e8d7921239fe8727aa41c9cb6",2.49881,"Nurse Maude Hospital",-43.4915582,172.6071449,-43.5110375,"98f02f1620bba541b2bb79a055d2708bff3aa5a8",172.62259,"Christchurch","Christchurch",170
"Hornby High School","16a138d7d5ba263b3f1b30d6c5b47f382d42e1dd",1.24126,"My Doctoes",-43.537826,172.5257674,-43.548715,"ddb3a79927d00fa83ba488def2a656009d235f3e",172.529203,"Christchurch","Christchurch",171
"Hornby High School","16a138d7d5ba263b3f1b30d6c5b47f382d42e1dd",1.41529,"Waylon general hospital and child care",-43.537826,172.5257674,-43.5439217,"58e32c7ffe5ff105d377d15eb4e19734682bd3d3",172.5103913,"Christchurch","Christchurch",172
"Hornby High School","16a138d7d5ba263b3f1b30d6c5b47f382d42e1dd",4.26954,"Upper Riccarton Medical Centre",-43.537826,172.5257674,-43.5313348,"ef4668601bc5733ada7da2514b4e818f890c7931",172.5778293,"Christchurch","Christchurch",173
"Christchurch Adventist School","8f676094bcbcc58772ebf54e776282b07e47d7d2",1.41862,"St George’s Hospital",-43.4987795,172.6119353,-43.510477,"1967f7508eedd51be206eac401890988cead67f5",172.6189679,"Christchurch","Christchurch",174
"Christchurch Adventist School","8f676094bcbcc58772ebf54e776282b07e47d7d2",1.55954,"Silverdale Hospital",-43.4987795,172.6119353,-43.5088203,"142efa9e94cc4cf09fdf2ff0c43ebadfffe04670",172.6254112,"Christchurch","Christchurch",175
"Christchurch Adventist School","8f676094bcbcc58772ebf54e776282b07e47d7d2",1.61158,"Nurse Maude Hospital",-43.4987795,172.6119353,-43.5110375,"98f02f1620bba541b2bb79a055d2708bff3aa5a8",172.62259,"Christchurch","Christchurch",176
"Selwyn House","1fbe8e730b739038b0841d640ae338ff5e0c2ffc",0.59146,"Hospice",-43.5165225,172.6227971,-43.5112087,"b2c2fe158a54756a5c576e058cdd7e5a11ba60ac",172.622354,"Christchurch","Christchurch",177
"Selwyn House","1fbe8e730b739038b0841d640ae338ff5e0c2ffc",0.60963,"Nurse Maude Hospital",-43.5165225,172.6227971,-43.5110375,"98f02f1620bba541b2bb79a055d2708bff3aa5a8",172.62259,"Christchurch","Christchurch",178
"Selwyn House","1fbe8e730b739038b0841d640ae338ff5e0c2ffc",0.7396,"St George’s Hospital",-43.5165225,172.6227971,-43.510477,"1967f7508eedd51be206eac401890988cead67f5",172.6189679,"Christchurch","Christchurch",179
"Cathedral Grammar School","ea2f5f62cba5a3f5b8c05f8d079d4a82a608adc6",0.71579,"Christchurch Hospital",-43.5277977,172.628206,-43.534003,"f467be0c7f14587d37cef74b2b53863510cc9bb6",172.625825,"Christchurch","Christchurch",180
"Cathedral Grammar School","ea2f5f62cba5a3f5b8c05f8d079d4a82a608adc6",0.80189,"Christchurch Hospital ASB Unit",-43.5277977,172.628206,-43.5340263,"0ca8b8eb9c8c27d16c51988ee1431e8943d9c551",172.623194,"Christchurch","Christchurch",181
"Cathedral Grammar School","ea2f5f62cba5a3f5b8c05f8d079d4a82a608adc6",0.96492,"Southern Cross Hospital",-43.5277977,172.628206,-43.5205153,"86c8b08866c71f9fd24afa153442a8b91e583903",172.6347094,"Christchurch","Christchurch",182
"Breens Intermediate","f7012d9f372085c821a287d90e9920d9e4d75145",2.63445,"Laura Fergusson Trust Inc",-43.486875,172.576397,-43.5102501,"b57292515a0d98bddde836ee42ab55e2b93a5421",172.5818672,"Christchurch","Christchurch",183
"Breens Intermediate","f7012d9f372085c821a287d90e9920d9e4d75145",4.32792,"St George’s Hospital",-43.486875,172.576397,-43.510477,"1967f7508eedd51be206eac401890988cead67f5",172.6189679,"Christchurch","Christchurch",184
"Breens Intermediate","f7012d9f372085c821a287d90e9920d9e4d75145",4.59614,"Hospice",-43.486875,172.576397,-43.5112087,"b2c2fe158a54756a5c576e058cdd7e5a11ba60ac",172.622354,"Christchurch","Christchurch",185
"Hagley College","be2473de2d50e11ce3ef95527d1ee3668037dda2",0.42024,"Christchurch Hospital ASB Unit",-43.5377911,172.6236951,-43.5340263,"0ca8b8eb9c8c27d16c51988ee1431e8943d9c551",172.623194,"Christchurch","Christchurch",186
"Hagley College","be2473de2d50e11ce3ef95527d1ee3668037dda2",0.45472,"Christchurch Hospital",-43.5377911,172.6236951,-43.534003,"f467be0c7f14587d37cef74b2b53863510cc9bb6",172.625825,"Christchurch","Christchurch",187
"Hagley College","be2473de2d50e11ce3ef95527d1ee3668037dda2",0.49339,"Christchurch Outpatients Building",-43.5377911,172.6236951,-43.5409947,"8c65180e43fe26bb63b7d8c259ea74d41faf6f0f",172.6279226,"Christchurch","Christchurch",188
"Casebrook Intermediate","ee53918fa6f03a38588be65ccd489ac66b1392ca",3.33845,"St George’s Hospital",-43.4826392,172.603429,-43.510477,"1967f7508eedd51be206eac401890988cead67f5",172.6189679,"Christchurch","Christchurch",189
"Casebrook Intermediate","ee53918fa6f03a38588be65ccd489ac66b1392ca",3.40914,"Silverdale Hospital",-43.4826392,172.603429,-43.5088203,"142efa9e94cc4cf09fdf2ff0c43ebadfffe04670",172.6254112,"Christchurch","Christchurch",190
"Casebrook Intermediate","ee53918fa6f03a38588be65ccd489ac66b1392ca",3.51519,"Nurse Maude Hospital",-43.4826392,172.603429,-43.5110375,"98f02f1620bba541b2bb79a055d2708bff3aa5a8",172.62259,"Christchurch","Christchurch",191
"Ao Tawhiti Unlimited Discovery","afb9acceb99907470a46b85af90abc02c8ebbb51",0.84075,"Christchurch Outpatients Building",-43.5360773,172.6358291,-43.5409947,"8c65180e43fe26bb63b7d8c259ea74d41faf6f0f",172.6279226,"Christchurch","Christchurch",192
"Ao Tawhiti Unlimited Discovery","afb9acceb99907470a46b85af90abc02c8ebbb51",0.84083,"Christchurch Hospital",-43.5360773,172.6358291,-43.534003,"f467be0c7f14587d37cef74b2b53863510cc9bb6",172.625825,"Christchurch","Christchurch",193
"Ao Tawhiti Unlimited Discovery","afb9acceb99907470a46b85af90abc02c8ebbb51",1.04641,"Christchurch Hospital ASB Unit",-43.5360773,172.6358291,-43.5340263,"0ca8b8eb9c8c27d16c51988ee1431e8943d9c551",172.623194,"Christchurch","Christchurch",194
"Aidanfield Christian School","9e737686c316ae9791cdecd6c8c974a1e25c07ca",2.32167,"CDHB Hillmorton M & E Building 7",-43.564091,172.5717105,-43.5482512,"7c2bc3d866fadc666b3dcfc1bae8a438cbc14c56",172.5904513,"Christchurch","Christchurch",195
"Aidanfield Christian School","9e737686c316ae9791cdecd6c8c974a1e25c07ca",2.38446,"Te Whare Mauri Ora",-43.564091,172.5717105,-43.5469958,"d027a366b5ff461423b35828d9f15e593dddb172",172.5895514,"Christchurch","Christchurch",196
"Aidanfield Christian School","9e737686c316ae9791cdecd6c8c974a1e25c07ca",3.67276,"Upper Riccarton Medical Centre",-43.564091,172.5717105,-43.5313348,"ef4668601bc5733ada7da2514b4e818f890c7931",172.5778293,"Christchurch","Christchurch",197
"St Michael's Church School","c05fc58d7a657e9c372ee7ac17b6a0b897860581",0.57675,"Christchurch Hospital",-43.5348913,172.6328551,-43.534003,"f467be0c7f14587d37cef74b2b53863510cc9bb6",172.625825,"Christchurch","Christchurch",198
"St Michael's Church School","c05fc58d7a657e9c372ee7ac17b6a0b897860581",0.78662,"Christchurch Outpatients Building",-43.5348913,172.6328551,-43.5409947,"8c65180e43fe26bb63b7d8c259ea74d41faf6f0f",172.6279226,"Christchurch","Christchurch",199
"St Michael's Church School","c05fc58d7a657e9c372ee7ac17b6a0b897860581",0.7868,"Christchurch Hospital ASB Unit",-43.5348913,172.6328551,-43.5340263,"0ca8b8eb9c8c27d16c51988ee1431e8943d9c551",172.623194,"Christchurch","Christchurch",200
"St Albans School","2a24c0281e5091ce6197e03707ed3f71611936b1",0.75809,"Silverdale Hospital",-43.5082812,172.6347566,-43.5088203,"142efa9e94cc4cf09fdf2ff0c43ebadfffe04670",172.6254112,"Christchurch","Christchurch",201
"St Albans School","2a24c0281e5091ce6197e03707ed3f71611936b1",0.81676,"Garden City Midwives",-43.5082812,172.6347566,-43.5149345,"9d6f8cd399eeb39f78debb401d3dd940433d8945",172.6390527,"Christchurch","Christchurch",202
"St Albans School","2a24c0281e5091ce6197e03707ed3f71611936b1",1.0304,"Nurse Maude Hospital",-43.5082812,172.6347566,-43.5110375,"98f02f1620bba541b2bb79a055d2708bff3aa5a8",172.62259,"Christchurch","Christchurch",203
"Marian College, Christchurch, New Zealand","0ac91eb9193594c65e0b318126d55d70e1dee8e9",1.48258,"Christchurch Outpatients Building",-43.539274,172.646113,-43.5409947,"8c65180e43fe26bb63b7d8c259ea74d41faf6f0f",172.6279226,"Christchurch","Christchurch",204
"Marian College, Christchurch, New Zealand","0ac91eb9193594c65e0b318126d55d70e1dee8e9",1.74127,"Christchurch Hospital",-43.539274,172.646113,-43.534003,"f467be0c7f14587d37cef74b2b53863510cc9bb6",172.625825,"Christchurch","Christchurch",205
"Marian College, Christchurch, New Zealand","0ac91eb9193594c65e0b318126d55d70e1dee8e9",1.94207,"Christchurch Hospital ASB Unit",-43.539274,172.646113,-43.5340263,"0ca8b8eb9c8c27d16c51988ee1431e8943d9c551",172.623194,"Christchurch","Christchurch",206
"Allenvale School","da9b0efb873a7e414b60028fbde7cf0288e39b94",1.73621,"Laura Fergusson Trust Inc",-43.499866,172.597911,-43.5102501,"b57292515a0d98bddde836ee42ab55e2b93a5421",172.5818672,"Christchurch","Christchurch",207
"Allenvale School","da9b0efb873a7e414b60028fbde7cf0288e39b94",2.07113,"St George’s Hospital",-43.499866,172.597911,-43.510477,"1967f7508eedd51be206eac401890988cead67f5",172.6189679,"Christchurch","Christchurch",208
"Allenvale School","da9b0efb873a7e414b60028fbde7cf0288e39b94",2.34423,"Hospice",-43.499866,172.597911,-43.5112087,"b2c2fe158a54756a5c576e058cdd7e5a11ba60ac",172.622354,"Christchurch","Christchurch",209
"St Bede's College, Christchurch","1a01dbdcd5075fb2f5b131bab771c37899cca367",2.77837,"Silverdale Hospital",-43.4840538,172.6206556,-43.5088203,"142efa9e94cc4cf09fdf2ff0c43ebadfffe04670",172.6254112,"Christchurch","Christchurch",210
"St Bede's College, Christchurch","1a01dbdcd5075fb2f5b131bab771c37899cca367",2.93885,"St George’s Hospital",-43.4840538,172.6206556,-43.510477,"1967f7508eedd51be206eac401890988cead67f5",172.6189679,"Christchurch","Christchurch",211
"St Bede's College, Christchurch","1a01dbdcd5075fb2f5b131bab771c37899cca367",3.00203,"Nurse Maude Hospital",-43.4840538,172.6206556,-43.5110375,"98f02f1620bba541b2bb79a055d2708bff3aa5a8",172.62259,"Christchurch","Christchurch",212
"Christchurch South Intermediate","fdeabcdb9cab47b56fabaccda6b4e951f70bdd06",1.27213,"Christchurch Outpatients Building",-43.5522973,172.6254055,-43.5409947,"8c65180e43fe26bb63b7d8c259ea74d41faf6f0f",172.6279226,"Christchurch","Christchurch",213
"Christchurch South Intermediate","fdeabcdb9cab47b56fabaccda6b4e951f70bdd06",2.03284,"Christchurch Hospital",-43.5522973,172.6254055,-43.534003,"f467be0c7f14587d37cef74b2b53863510cc9bb6",172.625825,"Christchurch","Christchurch",214
